,Location,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
7737,"Virginia Beach, Virginia Beach City (23461)",36.795328,-75.97768,Red Wing Lake Golf Course,36.801799,-75.985333,Golf Course
7738,"Virginia Beach, Virginia Beach City (23461)",36.795328,-75.97768,Redwing Golf Course,36.80242120792708,-75.9846510133188,Golf Course
7739,"Virginia Beach, Virginia Beach City (23461)",36.795328,-75.97768,Shell,36.81070161,-75.98909271,Gas Station
7740,"Virginia Beach, Virginia Beach City (23461)",36.795328,-75.97768,Navy Lodge,36.79249572753906,-75.96261596679688,Hotel
7741,"Virginia Beach, Virginia Beach City (23461)",36.795328,-75.97768,Pine Meadows Place,36.78400185249271,-75.98492876843102,Park
7742,"Virginia Beach, Virginia Beach City (23461)",36.795328,-75.97768,Hardee's,36.78909515263626,-75.99674553926945,Fast Food Restaurant
7743,"Virginia Beach, Virginia Beach City (23461)",36.795328,-75.97768,Navy Gateway Inns & Suites,36.78909706183399,-75.96140144445776,Hotel
7744,"Virginia Beach, Virginia Beach City (23461)",36.795328,-75.97768,Dino's Tree Service,36.779096,-75.979114,Construction & Landscaping
7745,"Virginia Beach, Virginia Beach City (23461)",36.795328,-75.97768,Gino's Pizzeria by Maurizio,36.790074515466344,-75.99750085750628,Pizza Place
7746,"Virginia Beach, Virginia Beach City (23461)",36.795328,-75.97768,Done Right Handyman Services,36.77825,-75.97316,Construction & Landscaping
7747,"Randolph, Charlotte (23962)",37.017706,-78.73668,Dryer Vent Cleaning Harrisburg,37.02653,-78.74778,Home Service
7748,"Hampton, Hampton City (23669)",37.037946,-76.34415,County Grill,37.04329887881439,-76.3460907740286,BBQ Joint
7749,"Hampton, Hampton City (23669)",37.037946,-76.34415,The Vanguard Brewery and Distillery,37.031286,-76.345393,Brewery
7750,"Hampton, Hampton City (23669)",37.037946,-76.34415,Venture Kitchen & Bar,37.02588821857626,-76.34385980462471,Pizza Place
7751,"Hampton, Hampton City (23669)",37.037946,-76.34415,Glazed Doughnuts,37.02657871701707,-76.34283840665286,Bakery
7752,"Hampton, Hampton City (23669)",37.037946,-76.34415,Krungthai Street Grill,37.04455577592646,-76.34829256015827,Thai Restaurant
7753,"Hampton, Hampton City (23669)",37.037946,-76.34415,Bull Island Brewing Co.,37.0245269763317,-76.34137781423635,Brewery
7754,"Hampton, Hampton City (23669)",37.037946,-76.34415,7-Eleven,37.0439896,-76.3419463,Convenience Store
7755,"Hampton, Hampton City (23669)",37.037946,-76.34415,Musasi Japanese & Korean Cuisine,37.02565103495432,-76.3457258206719,Japanese Restaurant
7756,"Hampton, Hampton City (23669)",37.037946,-76.34415,Graham & Rollins Hampton Seafood Market and Restaurant,37.034028,-76.358591,Fish Market
7757,"Hampton, Hampton City (23669)",37.037946,-76.34415,Taphouse,37.02585552002082,-76.34355067564438,Beer Bar
7758,"Hampton, Hampton City (23669)",37.037946,-76.34415,Virginia Air & Space Center,37.024559856506414,-76.34438091988217,Science Museum
7759,"Hampton, Hampton City (23669)",37.037946,-76.34415,Ricco's Pizza,37.04286758101999,-76.35333190385211,Italian Restaurant
7760,"Hampton, Hampton City (23669)",37.037946,-76.34415,The Grey Goose,37.02511503052505,-76.3463413486155,American Restaurant
7761,"Hampton, Hampton City (23669)",37.037946,-76.34415,Popeyes Louisiana Kitchen,37.04316330806552,-76.35237238896116,Fried Chicken Joint
7762,"Hampton, Hampton City (23669)",37.037946,-76.34415,"Riverside IMAX, Virginia Air & Space Center",37.02450830797525,-76.34447477777246,Movie Theater
7763,"Hampton, Hampton City (23669)",37.037946,-76.34415,Wawa,37.03271874959677,-76.3247155777397,Convenience Store
7764,"Hampton, Hampton City (23669)",37.037946,-76.34415,Mill Point Park,37.026270547898264,-76.34081008109915,Park
7765,"Hampton, Hampton City (23669)",37.037946,-76.34415,Hampton History Museum,37.0243883389153,-76.34735014856885,Museum
7766,"Hampton, Hampton City (23669)",37.037946,-76.34415,Marker 20,37.025973344373455,-76.34343573226978,Bar
7767,"Hampton, Hampton City (23669)",37.037946,-76.34415,Brown Chicken Brown Cow,37.026108,-76.34377,Bar
7768,"Hampton, Hampton City (23669)",37.037946,-76.34415,7-Eleven,37.045386,-76.347474,Convenience Store
7769,"Hampton, Hampton City (23669)",37.037946,-76.34415,Hampton Block Party,37.02585423335046,-76.34349886349422,Music Venue
7770,"Hampton, Hampton City (23669)",37.037946,-76.34415,Goody's,37.02587229973161,-76.34379711059779,American Restaurant
7771,"Hampton, Hampton City (23669)",37.037946,-76.34415,Stillwater Tavern,37.02489272861169,-76.34535331208737,Bar
7772,"Hampton, Hampton City (23669)",37.037946,-76.34415,SUBWAY,37.04266710916109,-76.35333482879514,Sandwich Place
7773,"Hampton, Hampton City (23669)",37.037946,-76.34415,Family Dollar,37.042289000000004,-76.352412,Discount Store
7774,"Hampton, Hampton City (23669)",37.037946,-76.34415,Old Hampton Seafood Kitchen,37.023712410854316,-76.35005443461763,Seafood Restaurant
7775,"Hampton, Hampton City (23669)",37.037946,-76.34415,7-Eleven,37.0239325337823,-76.350302696228,Convenience Store
7776,"Hampton, Hampton City (23669)",37.037946,-76.34415,King St. Diner,37.054390973388905,-76.347464231706,Diner
7777,"Hampton, Hampton City (23669)",37.037946,-76.34415,Tropical Smoothie Cafe,37.02400483860664,-76.3323426736107,Smoothie Shop
7778,"Critz, Patrick (24082)",36.625817,-80.13542,United States Postal Service,36.629335036357126,-80.14503300189966,Post Office
7779,"Daleville, Botetourt (24083)",37.407301,-79.91761,Three Li'l Pigs Barbeque,37.395862699600144,-79.91049866811085,BBQ Joint
7780,"Daleville, Botetourt (24083)",37.407301,-79.91761,Town Center Tap House,37.41669243437499,-79.91306170274835,Sports Bar
7781,"Daleville, Botetourt (24083)",37.407301,-79.91761,SUBWAY,37.41039010020541,-79.91299572590611,Sandwich Place
7782,"Daleville, Botetourt (24083)",37.407301,-79.91761,Land of a Thousand Hills Coffee,37.41666,-79.91282700000001,Coffee Shop
7783,"Daleville, Botetourt (24083)",37.407301,-79.91761,Mill Mountain Coffee and Tea,37.397680107015134,-79.91039425435642,Coffee Shop
7784,"Daleville, Botetourt (24083)",37.407301,-79.91761,Kroger,37.3965186,-79.910448,Supermarket
7785,"Daleville, Botetourt (24083)",37.407301,-79.91761,Food Lion Grocery Store,37.41762093499133,-79.91006463359136,Supermarket
7786,"Daleville, Botetourt (24083)",37.407301,-79.91761,Bojangles' Famous Chicken 'n Biscuits,37.39750106664026,-79.90977108478546,Fast Food Restaurant
7787,"Daleville, Botetourt (24083)",37.407301,-79.91761,United States Postal Service,37.406228000000006,-79.912986,Post Office
7788,"Daleville, Botetourt (24083)",37.407301,-79.91761,The Flying Mouse Brewery,37.40938,-79.90015799999999,Brewery
7789,"Daleville, Botetourt (24083)",37.407301,-79.91761,Kroger Fuel Center,37.396222355682006,-79.90954565576322,Gas Station
7790,"Daleville, Botetourt (24083)",37.407301,-79.91761,Papa John's Pizza,37.410330612326135,-79.91300491258295,Pizza Place
7791,"Daleville, Botetourt (24083)",37.407301,-79.91761,The UPS Store,37.397399,-79.910703,Shipping Store
7792,"Daleville, Botetourt (24083)",37.407301,-79.91761,Goodwill Store and Donation Center,37.395185,-79.91009,Thrift / Vintage Store
7793,"Daleville, Botetourt (24083)",37.407301,-79.91761,Little Caesars Pizza,37.395185,-79.91009,Pizza Place
7794,"Daleville, Botetourt (24083)",37.407301,-79.91761,CVS pharmacy,37.4161262512207,-79.91121673583984,Pharmacy
7795,"Daleville, Botetourt (24083)",37.407301,-79.91761,Wendy’s,37.396872,-79.909392,Fast Food Restaurant
7796,"Daleville, Botetourt (24083)",37.407301,-79.91761,Pizza Hut,37.39299466411585,-79.90588493181804,Pizza Place
7797,"Daleville, Botetourt (24083)",37.407301,-79.91761,Bellacino's Pizza & Grinders,37.4016561301988,-79.91153312105743,Pizza Place
7798,"Daleville, Botetourt (24083)",37.407301,-79.91761,BP,37.393053,-79.906308,Gas Station
7799,"Daleville, Botetourt (24083)",37.407301,-79.91761,Tizzone,37.41652496257235,-79.91280673582965,Pizza Place
7800,"Daleville, Botetourt (24083)",37.407301,-79.91761,CL Asia,37.397399,-79.910703,Asian Restaurant
7801,"Daleville, Botetourt (24083)",37.407301,-79.91761,Virginia ABC Store,37.397399,-79.910703,Liquor Store
7802,"Daleville, Botetourt (24083)",37.407301,-79.91761,Rodeo Chico,37.418002,-79.912378,Mexican Restaurant
7803,"Daleville, Botetourt (24083)",37.407301,-79.91761,Outdoor Trails,37.397321462631226,-79.9102109670639,Sporting Goods Shop
7804,"Daleville, Botetourt (24083)",37.407301,-79.91761,Botetourt Commons,37.39664222628858,-79.91022669012756,Shop & Service
7805,"Daleville, Botetourt (24083)",37.407301,-79.91761,Howard Johnson Express Inn Roanoke,37.3923677314953,-79.9074607094107,Hotel
7806,"Daleville, Botetourt (24083)",37.407301,-79.91761,Ikenberry Orchards,37.42115783691406,-79.91007232666016,Vineyard
7807,"Daleville, Botetourt (24083)",37.407301,-79.91761,apple market,37.39293284766692,-79.90654780731222,Convenience Store
7808,"Daleville, Botetourt (24083)",37.407301,-79.91761,AAA Plumbing Repair Service,37.42446,-79.92369,Home Service
7809,"Charlottesville, Charlottesville City (22903)",38.026342,-78.5348,Wayside Takeout & Catering,38.02542819400123,-78.51521779806626,Fried Chicken Joint
7810,"Charlottesville, Charlottesville City (22903)",38.026342,-78.5348,Fry's Spring Station,38.026138120590964,-78.51490732936291,Pizza Place
7811,"Charlottesville, Charlottesville City (22903)",38.026342,-78.5348,McCormick Observatory,38.032923,-78.52239,Planetarium
7812,"Charlottesville, Charlottesville City (22903)",38.026342,-78.5348,Atlas Coffee,38.025772952388074,-78.51574631691855,Coffee Shop
7813,"Charlottesville, Charlottesville City (22903)",38.026342,-78.5348,Guadalajara,38.02571454240718,-78.51582653508332,Mexican Restaurant
7814,"Charlottesville, Charlottesville City (22903)",38.026342,-78.5348,Dürty Nelly's Pub & Wayside Deli,38.0257633120702,-78.51551241756569,Sandwich Place
7815,"Charlottesville, Charlottesville City (22903)",38.026342,-78.5348,Subway,38.026462057120455,-78.5156870632569,Sandwich Place
7816,"Charlottesville, Charlottesville City (22903)",38.026342,-78.5348,Yuanho,38.0268283,-78.5160409,Chinese Restaurant
7817,"Charlottesville, Charlottesville City (22903)",38.026342,-78.5348,Runk Dining Hall,38.0290661727699,-78.51860284384315,College Cafeteria
7818,"Charlottesville, Charlottesville City (22903)",38.026342,-78.5348,UVA Pain Management Center (Pain Management Center),38.02491214530818,-78.52507074135306,Health & Beauty Service
7819,"Charlottesville, Charlottesville City (22903)",38.026342,-78.5348,Thai '99,38.0257199176911,-78.5163623520953,Thai Restaurant
7820,"Charlottesville, Charlottesville City (22903)",38.026342,-78.5348,Silk Thai Restaurant And Bar,38.025628999999995,-78.516287,Thai Restaurant
7821,"Charlottesville, Charlottesville City (22903)",38.026342,-78.5348,Druknya House,38.025684,-78.51606,Tibetan Restaurant
7822,"Charlottesville, Charlottesville City (22903)",38.026342,-78.5348,JPA Fast Mart,38.025628,-78.515233,Convenience Store
7823,"Charlottesville, Charlottesville City (22903)",38.026342,-78.5348,Diana's Catering,38.015367,-78.516976,Food
7824,"Mattaponi, King And Queen (23110)",37.571544,-76.78066,The Happy Crabber,37.567067,-76.797828,River
7825,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Azalea Inn & Time Out Sports Bar,36.915926306334995,-76.21759628098086,Pizza Place
7826,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Anytime Fitness,36.91618,-76.2157,Gym / Fitness Center
7827,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Walgreens,36.9155714,-76.2208201,Pharmacy
7828,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,El Azteca,36.91697983256049,-76.2325708872439,Mexican Restaurant
7829,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Bel-Aire Pancake House,36.91669228205084,-76.23073148915223,Breakfast Spot
7830,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Americas Best Value Inn Norfolk,36.916385650634766,-76.22418975830078,Hotel
7831,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Regino's,36.91817081471034,-76.1983681892177,Italian Restaurant
7832,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Lotus Day Spa,36.9162523,-76.23191779999999,Spa
7833,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Dollar General,36.916160583496094,-76.21712493896484,Discount Store
7834,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Degollado Authentic Mexican Restaurant,36.91817881135377,-76.19877395537944,Taco Place
7835,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Dollar Tree,36.916261306437924,-76.2152730730369,Discount Store
7836,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Sonic Drive-In,36.915652,-76.2159863,Fast Food Restaurant
7837,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,The Banque,36.91472188738022,-76.22580675645855,Nightclub
7838,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,7-Eleven,36.9164028886435,-76.2201958447685,Convenience Store
7839,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,GameStop,36.918121710832644,-76.22883297728379,Video Game Store
7840,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Tropical Smoothie Cafe,36.91769036168268,-76.19660791091151,Café
7841,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Marshalls,36.9147123,-76.2247376,Department Store
7842,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Dunkin',36.91616086704411,-76.21953029432531,Donut Shop
7843,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Walmart Neighborhood Market,36.918190673298085,-76.22833390683641,Grocery Store
7844,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Lidl,36.900135055614605,-76.22674559394598,Supermarket
7845,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,AMF Norfolk Lanes,36.91405602,-76.21444387,Bowling Alley
7846,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Pizza Hut,36.91620687,-76.21758716,Pizza Place
7847,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Salmich's Burgers & Hoagies,36.91608529342032,-76.23424887657166,American Restaurant
7848,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Family Dollar,36.914505,-76.225153,Discount Store
7849,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,7-Eleven,36.9148713,-76.2122941,Convenience Store
7850,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,CHKD Thrift Store,36.91654712363101,-76.2350738515224,Thrift / Vintage Store
7851,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Subway,36.918352721511084,-76.19650666226846,Sandwich Place
7852,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Wells Fargo Bank,36.91550628453978,-76.21871821582323,Bank
7853,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Big Lots,36.91456568364726,-76.22547817687462,Big Box Store
7854,"Norfolk, Norfolk City (23518)",36.916497,-76.21796,Hardee's,36.914746344438406,-76.22026041922129,Fast Food Restaurant
7855,"Dry Fork, Pittsylvania (24549)",36.710985,-79.48517,Hole in the Road,36.72108459472656,-79.488525390625,Rock Climbing Spot
7856,"Dry Fork, Pittsylvania (24549)",36.710985,-79.48517,Kwik Stop No 3,36.72256851196289,-79.49107360839844,Convenience Store
7857,"Belle Haven, Accomack (23306)",37.560093,-75.86182,"Davis Wharf Marine Service, Inc.",37.552585,-75.877787,Harbor / Marina
7858,"Belle Haven, Accomack (23306)",37.560093,-75.86182,Morley's Wharf,37.54980646384981,-75.87653970145193,Harbor / Marina
7859,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Amicis,36.727703558117156,-76.58191839860574,Italian Restaurant
7860,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Chick-fil-A,36.7436399,-76.5829709,Fast Food Restaurant
7861,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Harper's Table,36.72865228247509,-76.58290598211951,American Restaurant
7862,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Starbucks,36.74868792,-76.58252847,Coffee Shop
7863,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Baron's Pub,36.7299809,-76.58269400000002,American Restaurant
7864,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,The Suffolk Center of Cultural Arts,36.73259500083082,-76.58332580184592,Concert Hall
7865,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Lowe's,36.7478428,-76.5799884,Hardware Store
7866,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Tokyo Grill,36.74801489240984,-76.5848166523506,Asian Restaurant
7867,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Plaza Azteca,36.749523660109894,-76.58365884994011,Mexican Restaurant
7868,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Tropical Smoothie Cafe,36.74549750449794,-76.58381442822633,Café
7869,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Panera Bread,36.74665888946888,-76.58393606474161,Bakery
7870,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Family Dollar,36.732479999999995,-76.599458,Discount Store
7871,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,China Moon,36.743988,-76.581912,Chinese Restaurant
7872,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Kroger,36.749482124967116,-76.585682025795,Grocery Store
7873,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Hardee's,36.73133099361742,-76.59984980263584,Fast Food Restaurant
7874,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,IHOP,36.74877717499886,-76.58194989650575,Breakfast Spot
7875,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Pizza Hut,36.732479999999995,-76.599458,Pizza Place
7876,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Great Clips,36.74566947568002,-76.58377837380016,Salon / Barbershop
7877,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,The Plaid Turnip,36.72855908872124,-76.58328711579503,American Restaurant
7878,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Belk,36.7489217,-76.5853084,Department Store
7879,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Little Caesars Pizza,36.7481004,-76.5827375,Pizza Place
7880,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Moe's Southwest Grill,36.746520000000004,-76.583923,Mexican Restaurant
7881,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Dollar General,36.743988,-76.581912,Discount Store
7882,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,GameStop,36.745487,-76.583764,Video Game Store
7883,"Suffolk, Suffolk City (23434)",36.735893,-76.59656,Subway,36.7295734434528,-76.58297772967529,Sandwich Place
